index,Location,Metrics,Model Category,Model,y
0,S1,MSE,General,CNN,0.4554499469507055
1,S1,MSE,General,RNN,0.5039961211604748
2,S1,MSE,General,GRU,-0.5664042793805468
3,S1,MSE,General,LSTM,-0.5395740895875341
4,S1,MSE,MA,CNN,0.2317634910656422
5,S1,MSE,MA,RNN,-0.4116087996336555
6,S1,MSE,MA,GRU,0.364101859852318
7,S1,MSE,MA,LSTM,-0.177892711792988
8,S1,MSE,DReg,CNN,0.3577834487273851
9,S1,MSE,DReg,RNN,-0.4182762817844212
10,S1,MSE,DReg,GRU,-0.3357918220564782
11,S1,MSE,DReg,LSTM,-0.1007600538873296
12,S1,MSE,MA DReg,CNN,0.3158702121438063
13,S1,MSE,MA DReg,RNN,-0.443003871169745
14,S1,MSE,MA DReg,GRU,-0.3503474834047184
15,S1,MSE,MA DReg,LSTM,-0.3974057179421582
16,S1,MSE,HY,CNN LSTM,-0.4137467062997986
17,S1,MSE,HY,RNN LSTM GRU,-0.3343286917577712
18,S1,MSE,HY,CNN RNN GRU,-0.2760914788429727
19,S1,MSE,HY,CNN GRU,-0.4119726079603703
20,S1,MSE,HY,RNN GRU,-0.4209647195107788
21,S1,MSE,HY,RNN LSTM,-0.4280336179533368
22,S1,MSE,MA HY,CNN LSTM,-0.3925636017200178
23,S1,MSE,MA HY,RNN LSTM GRU,-0.3136767856836422
24,S1,MSE,MA HY,CNN RNN GRU,-0.2406715164589798
25,S1,MSE,MA HY,CNN GRU,-0.4299408416911221
26,S1,MSE,MA HY,RNN GRU,-0.3929502440496379
27,S1,MSE,MA HY,RNN LSTM,-0.4062848110241754
0,S1,RMSE,General,CNN,55.589564275926
1,S1,RMSE,General,RNN,53.05384985609268
2,S1,RMSE,General,GRU,94.2814597581044
3,S1,RMSE,General,LSTM,93.47052119700996
4,S1,RMSE,MA,CNN,66.02704160037385
5,S1,RMSE,MA,RNN,89.50175393091494
6,S1,RMSE,MA,GRU,60.07145414322388
7,S1,RMSE,MA,LSTM,81.75743069796289
8,S1,RMSE,DReg,CNN,60.369157453722345
9,S1,RMSE,DReg,RNN,89.71287770122417
10,S1,RMSE,DReg,GRU,87.0650307539803
11,S1,RMSE,DReg,LSTM,79.03522573168048
12,S1,RMSE,MA DReg,CNN,62.30797226058958
13,S1,RMSE,MA DReg,RNN,90.49156844731776
14,S1,RMSE,MA DReg,GRU,87.53810427542113
15,S1,RMSE,MA DReg,LSTM,89.05034894595299
16,S1,RMSE,HY,CNN LSTM,89.56950428846439
17,S1,RMSE,HY,RNN LSTM GRU,87.0173353031475
18,S1,RMSE,HY,CNN RNN GRU,85.09720028334046
19,S1,RMSE,HY,CNN GRU,89.51328665358888
20,S1,RMSE,HY,RNN GRU,89.79786583064895
21,S1,RMSE,HY,RNN LSTM,90.02094825130972
22,S1,RMSE,MA HY,CNN LSTM,88.89593197507754
23,S1,RMSE,MA HY,RNN LSTM GRU,86.34130934327064
24,S1,RMSE,MA HY,CNN RNN GRU,83.90788483871003
25,S1,RMSE,MA HY,CNN GRU,90.08104235550842
26,S1,RMSE,MA HY,RNN GRU,88.90827200204913
27,S1,RMSE,MA HY,RNN LSTM,89.33281319368668
0,S1,MAE,General,CNN,34.903360197601316
1,S1,MAE,General,RNN,35.31703940750121
2,S1,MAE,General,GRU,56.694070093135835
3,S1,MAE,General,LSTM,55.45909786022187
4,S1,MAE,MA,CNN,47.81919710589409
5,S1,MAE,MA,RNN,51.27317783706665
6,S1,MAE,MA,GRU,34.53460938421249
7,S1,MAE,MA,LSTM,46.70531694763183
8,S1,MAE,DReg,CNN,40.9016215486145
9,S1,MAE,DReg,RNN,51.45480515830993
10,S1,MAE,DReg,GRU,50.187854225616455
11,S1,MAE,DReg,LSTM,47.68775171173096
12,S1,MAE,MA DReg,CNN,40.203864518365855
13,S1,MAE,MA DReg,RNN,52.015894840888976
14,S1,MAE,MA DReg,GRU,50.41570404289246
15,S1,MAE,MA DReg,LSTM,50.98523433120728
16,S1,MAE,HY,CNN LSTM,51.331937812499994
17,S1,MAE,HY,RNN LSTM GRU,50.175240166168216
18,S1,MAE,HY,CNN RNN GRU,49.38024113891602
19,S1,MAE,HY,CNN GRU,51.29012124412536
20,S1,MAE,HY,RNN GRU,51.499023460083
21,S1,MAE,HY,RNN LSTM,51.66333629959106
22,S1,MAE,MA HY,CNN LSTM,50.90229414222718
23,S1,MAE,MA HY,RNN LSTM GRU,49.90189870117187
24,S1,MAE,MA HY,CNN RNN GRU,48.87936719787598
25,S1,MAE,MA HY,CNN GRU,51.70758268707275
26,S1,MAE,MA HY,RNN GRU,50.9076665234375
27,S1,MAE,MA HY,RNN LSTM,51.15592391365051
0,S1,R2,General,CNN,0.9092934304112141
1,S1,R2,General,RNN,1.0
2,S1,R2,General,GRU,-1.0
3,S1,R2,General,LSTM,-0.9498688719110124
4,S1,R2,MA,CNN,0.491344304510283
5,S1,R2,MA,RNN,-0.7107708859812614
6,S1,R2,MA,GRU,0.7386132119579762
7,S1,R2,MA,LSTM,-0.2740817970710957
8,S1,R2,DReg,CNN,0.7268075154695606
9,S1,R2,DReg,RNN,-0.7232288076102064
10,S1,R2,DReg,GRU,-0.5691099196010982
11,S1,R2,DReg,LSTM,-0.12996253503294142
12,S1,R2,MA DReg,CNN,0.648494322458059
13,S1,R2,MA DReg,RNN,-0.7694313115943706
14,S1,R2,MA DReg,GRU,-0.5963065860838149
15,S1,R2,MA DReg,LSTM,-0.6842330003744949
16,S1,R2,HY,CNN LSTM,-0.714765478406792
17,S1,R2,HY,RNN LSTM GRU,-0.5663761196175268
18,S1,R2,HY,CNN RNN GRU,-0.45756223485933134
19,S1,R2,HY,CNN GRU,-0.7114506471744202
20,S1,R2,HY,RNN GRU,-0.7282520451295472
21,S1,R2,HY,RNN LSTM,-0.7414599969184014
22,S1,R2,MA HY,CNN LSTM,-0.6751857014017124
23,S1,R2,MA HY,RNN LSTM GRU,-0.5277888656073626
24,S1,R2,MA HY,CNN RNN GRU,-0.3913814629424107
25,S1,R2,MA HY,CNN GRU,-0.7450235675912474
26,S1,R2,MA HY,RNN GRU,-0.6759081270088491
27,S1,R2,MA HY,RNN LSTM,-0.7008232278772675
